skill,course_name,course_type,difficulty_level,duration,avg_rating,num_ratings,is_free,is_coursera_plus,partners,course_url
Cloud Engineering,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Network Protocols,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Cloud Computing,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Professional Networking,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Peripheral Devices,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Information Technology,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Cloud Infrastructure,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Customer Service,IBM IT Support,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.661249369429965,11894,false,true,IBM,https://www.coursera.org/professional-certificates/ibm-technical-support
Network Security,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Cloud Security,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Cybersecurity,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Cloud Infrastructure,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Firewall,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Network Infrastructure,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Docker (Software),Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Virtual Private Networks (VPN),Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Software As A Service,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Hybrid Cloud Computing,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Containerization,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Threat Detection,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Data Centers,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Threat Management,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
OSI Models,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Enterprise Security,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Network Protocols,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Dynamic Host Configuration Protocol (DHCP),Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Vulnerability Scanning,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Incident Response,Palo Alto Networks Cybersecurity,PROFESSIONAL_CERTIFICATE,BEGINNER,THREE_TO_SIX_MONTHS,4.63066037735849,848,false,true,Palo Alto Networks,https://www.coursera.org/professional-certificates/palo-alto-networks-cybersecurity-fundamentals
Node.JS,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Responsive Web Design,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
JSON,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
jQuery,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Restful API,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
HTML and CSS,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Bootstrap (Front-End Framework),Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
API Design,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
GitHub,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Git (Version Control System),Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Postman API Platform,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Web Design,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Hypertext Markup Language (HTML),Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Web Development,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
MongoDB,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Back-End Web Development,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Server Side,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Full-Stack Web Development,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Cascading Style Sheets (CSS),Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Web Development Tools,Full Stack Web Development Mastery - Novice to Expert,SPECIALIZATION,BEGINNER,THREE_TO_SIX_MONTHS,,0,false,true,Packt,https://www.coursera.org/specializations/packt-full-stack-web-development-mastery-novice-to-expert
Object Oriented Programming (OOP),Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Unit Testing,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Test Driven Development (TDD),Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Software Testing,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Data Structures,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Python Programming,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Computer Programming,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Development Environment,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Integrated Development Environments,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Debugging,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Algorithms,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Django (Web Framework),Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Cloud Hosting,Programming in Python,COURSE,BEGINNER,ONE_TO_THREE_MONTHS,4.612957746478873,1775,false,true,Meta,https://www.coursera.org/learn/programming-in-python
Amazon Web Services,Getting Started with Amazon ECR,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.5,2,true,false,Amazon Web Services,https://www.coursera.org/learn/aws-getting-started-with-amazon-ecr
Application Deployment,Getting Started with Amazon ECR,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.5,2,true,false,Amazon Web Services,https://www.coursera.org/learn/aws-getting-started-with-amazon-ecr
Docker (Software),Getting Started with Amazon ECR,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.5,2,true,false,Amazon Web Services,https://www.coursera.org/learn/aws-getting-started-with-amazon-ecr
Containerization,Getting Started with Amazon ECR,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.5,2,true,false,Amazon Web Services,https://www.coursera.org/learn/aws-getting-started-with-amazon-ecr
Continuous Deployment,Getting Started with Amazon ECR,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.5,2,true,false,Amazon Web Services,https://www.coursera.org/learn/aws-getting-started-with-amazon-ecr
OSI Models,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
TCP/IP,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Data Centers,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Network Protocols,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Network Infrastructure,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Local Area Networks,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
General Networking,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Network Architecture,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Computer Networking,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Network Switches,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
System Requirements,Introduction to Networking,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.622119815668203,651,true,true,NVIDIA,https://www.coursera.org/learn/introduction-to-networking-nvidia
Mobile Development,Introduction to Mobile App Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.681818181818182,176,false,true,IBM,https://www.coursera.org/learn/introduction-to-mobile-app-development
Mobile Development Tools,Introduction to Mobile App Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.681818181818182,176,false,true,IBM,https://www.coursera.org/learn/introduction-to-mobile-app-development
iOS Development,Introduction to Mobile App Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.681818181818182,176,false,true,IBM,https://www.coursera.org/learn/introduction-to-mobile-app-development
Flutter (Software),Introduction to Mobile App Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.681818181818182,176,false,true,IBM,https://www.coursera.org/learn/introduction-to-mobile-app-development
Integrated Development Environments,Introduction to Mobile App Development,COURSE,BEGINNER,ONE_TO_FOUR_WEEKS,4.681818181818182,176,false,true,IBM,https://www.coursera.org/learn/introduction-to-mobile-app-development
